programId,programParticipantId,Amount,CreatedBy
PRG-0018,1856,6000.0,Aryna Siamashka
PRG-0018,1020,10000.0,Fidan Aliyeva
PRG-0018,1954,8000.0,Adam Puzyna
PRG-0018,1712,5000.0,Aryna Siamashka
PRG-0018,2640,6000.0,Adam Puzyna
PRG-0018,3077,4000.0,Fidan Aliyeva
PRG-0018,1158,2000.0,Adam Puzyna
PRG-0018,3086,5000.0,Adam Puzyna
PRG-0018,3484,10000.0,Fidan Aliyeva
PRG-0018,938,6000.0,Adam Puzyna
PRG-0018,1057,6000.0,Andrea Fortuny
PRG-0018,2161,6000.0,Andrea Fortuny
PRG-0018,707,9000.0,Aryna Siamashka
PRG-0018,1199,5000.0,Aryna Siamashka
PRG-0018,1582,6000.0,Andrea Fortuny
PRG-0018,921,2000.0,Fidan Aliyeva
PRG-0018,437,5000.0,Aryna Siamashka
PRG-0018,1967,9000.0,Andrea Fortuny
PRG-0018,489,6000.0,Andrea Fortuny
PRG-0018,2166,3000.0,Adam Puzyna
PRG-0018,55,4000.0,Fidan Aliyeva
PRG-0018,3263,8000.0,Fidan Aliyeva
PRG-0018,1452,7000.0,Andrea Fortuny
PRG-0018,2272,4000.0,Aryna Siamashka
PRG-0018,3086,10000.0,Andrea Fortuny
PRG-0018,2435,5000.0,Fidan Aliyeva
PRG-0018,2164,3000.0,Emin Suleymanov
PRG-0018,2211,2000.0,Aryna Siamashka
PRG-0018,470,3000.0,Emin Suleymanov
PRG-0018,3317,2000.0,Emin Suleymanov
PRG-0018,1262,2000.0,Fidan Aliyeva
PRG-0018,2798,5000.0,Emin Suleymanov
PRG-0018,717,2000.0,Adam Puzyna
PRG-0018,1217,2000.0,Fidan Aliyeva
PRG-0018,1481,9000.0,Aryna Siamashka
PRG-0018,1868,6000.0,Aryna Siamashka
PRG-0018,3389,5000.0,Fidan Aliyeva
PRG-0018,999,3000.0,Andrea Fortuny
PRG-0018,3222,2000.0,Adam Puzyna
PRG-0018,2662,10000.0,Andrea Fortuny
PRG-0018,2286,7000.0,Adam Puzyna
PRG-0018,1905,8000.0,Emin Suleymanov
PRG-0018,2491,7000.0,Emin Suleymanov
PRG-0018,1378,4000.0,Aryna Siamashka
PRG-0018,1728,8000.0,Aryna Siamashka
PRG-0018,1641,8000.0,Emin Suleymanov
PRG-0018,324,10000.0,Aryna Siamashka
PRG-0018,145,7000.0,Andrea Fortuny
PRG-0018,2665,2000.0,Fidan Aliyeva
PRG-0018,196,2000.0,Andrea Fortuny
PRG-0018,3267,2000.0,Adam Puzyna
PRG-0018,2890,2000.0,Emin Suleymanov
PRG-0018,929,6000.0,Adam Puzyna
PRG-0018,309,7000.0,Adam Puzyna
PRG-0018,92,5000.0,Emin Suleymanov
PRG-0018,2155,7000.0,Adam Puzyna
PRG-0018,1293,7000.0,Andrea Fortuny
PRG-0018,379,2000.0,Emin Suleymanov
PRG-0018,983,3000.0,Emin Suleymanov
PRG-0018,3085,10000.0,Adam Puzyna
PRG-0018,2488,6000.0,Andrea Fortuny
PRG-0018,648,6000.0,Emin Suleymanov
PRG-0018,1923,2000.0,Emin Suleymanov
PRG-0018,1625,8000.0,Fidan Aliyeva
PRG-0018,1517,6000.0,Emin Suleymanov
PRG-0018,1212,7000.0,Andrea Fortuny
PRG-0018,2856,8000.0,Adam Puzyna
PRG-0018,3462,9000.0,Adam Puzyna
PRG-0018,3255,8000.0,Fidan Aliyeva
PRG-0018,1827,9000.0,Adam Puzyna
PRG-0018,2177,9000.0,Emin Suleymanov
PRG-0018,2537,5000.0,Fidan Aliyeva
PRG-0018,442,8000.0,Emin Suleymanov
PRG-0018,768,2000.0,Emin Suleymanov
PRG-0018,1762,7000.0,Fidan Aliyeva
PRG-0018,1348,8000.0,Emin Suleymanov
PRG-0018,481,3000.0,Aryna Siamashka
PRG-0018,3106,8000.0,Aryna Siamashka
PRG-0018,1921,7000.0,Aryna Siamashka
PRG-0018,968,4000.0,Andrea Fortuny
PRG-0018,3204,4000.0,Aryna Siamashka
PRG-0018,2173,4000.0,Emin Suleymanov
PRG-0018,2713,2000.0,Fidan Aliyeva
PRG-0018,1910,6000.0,Andrea Fortuny
PRG-0018,1446,9000.0,Adam Puzyna
PRG-0018,801,4000.0,Aryna Siamashka
PRG-0018,3185,5000.0,Adam Puzyna
PRG-0018,1278,3000.0,Emin Suleymanov
PRG-0018,1327,4000.0,Emin Suleymanov
PRG-0018,520,6000.0,Fidan Aliyeva
PRG-0018,1080,3000.0,Emin Suleymanov
PRG-0018,2425,10000.0,Aryna Siamashka
PRG-0018,1796,5000.0,Emin Suleymanov
PRG-0018,2514,8000.0,Emin Suleymanov
PRG-0018,1354,8000.0,Fidan Aliyeva
PRG-0018,2312,10000.0,Andrea Fortuny
PRG-0018,1202,10000.0,Fidan Aliyeva
PRG-0018,1082,9000.0,Adam Puzyna
PRG-0018,484,5000.0,Emin Suleymanov
PRG-0018,3212,3000.0,Adam Puzyna
PRG-0018,855,8000.0,Aryna Siamashka
PRG-0018,1944,2000.0,Fidan Aliyeva
PRG-0018,711,10000.0,Andrea Fortuny
PRG-0018,2982,8000.0,Adam Puzyna
PRG-0018,1443,4000.0,Emin Suleymanov
PRG-0018,3011,5000.0,Aryna Siamashka
PRG-0018,2901,8000.0,Aryna Siamashka
PRG-0018,315,7000.0,Emin Suleymanov
PRG-0018,2012,2000.0,Adam Puzyna
PRG-0018,3394,8000.0,Andrea Fortuny
PRG-0018,864,2000.0,Aryna Siamashka
PRG-0018,801,7000.0,Andrea Fortuny
PRG-0018,1956,6000.0,Adam Puzyna
PRG-0018,1423,8000.0,Aryna Siamashka
PRG-0018,2880,4000.0,Andrea Fortuny
PRG-0018,1110,2000.0,Emin Suleymanov
PRG-0018,1943,7000.0,Emin Suleymanov
PRG-0018,2665,5000.0,Adam Puzyna
PRG-0018,1540,9000.0,Adam Puzyna
PRG-0018,1332,8000.0,Adam Puzyna
PRG-0018,3189,10000.0,Emin Suleymanov
PRG-0018,787,4000.0,Fidan Aliyeva
PRG-0018,2984,7000.0,Fidan Aliyeva
PRG-0018,3120,2000.0,Aryna Siamashka
PRG-0018,3173,9000.0,Emin Suleymanov
PRG-0018,2775,9000.0,Adam Puzyna
PRG-0018,3358,7000.0,Aryna Siamashka
PRG-0018,3262,3000.0,Aryna Siamashka
PRG-0018,2485,3000.0,Fidan Aliyeva
PRG-0018,2468,8000.0,Emin Suleymanov
PRG-0018,3001,10000.0,Fidan Aliyeva
PRG-0018,2631,9000.0,Emin Suleymanov
PRG-0018,1506,10000.0,Aryna Siamashka
PRG-0018,748,4000.0,Adam Puzyna
PRG-0018,2667,6000.0,Adam Puzyna
PRG-0018,1245,3000.0,Andrea Fortuny
PRG-0018,3322,9000.0,Fidan Aliyeva
PRG-0018,3093,6000.0,Aryna Siamashka
PRG-0018,318,9000.0,Aryna Siamashka
PRG-0018,1786,8000.0,Aryna Siamashka
PRG-0018,1098,6000.0,Andrea Fortuny
PRG-0018,2395,7000.0,Aryna Siamashka
PRG-0018,2678,6000.0,Fidan Aliyeva
PRG-0018,470,8000.0,Fidan Aliyeva
PRG-0018,3244,10000.0,Andrea Fortuny
PRG-0018,1823,9000.0,Fidan Aliyeva
PRG-0018,868,2000.0,Aryna Siamashka
PRG-0018,1529,9000.0,Aryna Siamashka
PRG-0018,884,3000.0,Aryna Siamashka
PRG-0018,3176,9000.0,Emin Suleymanov
PRG-0018,2713,8000.0,Fidan Aliyeva
PRG-0018,3128,7000.0,Fidan Aliyeva
PRG-0018,579,4000.0,Adam Puzyna
PRG-0018,1354,3000.0,Andrea Fortuny
PRG-0018,468,6000.0,Fidan Aliyeva
PRG-0018,259,7000.0,Adam Puzyna
PRG-0018,1220,3000.0,Fidan Aliyeva
PRG-0018,128,3000.0,Fidan Aliyeva
PRG-0018,1111,9000.0,Andrea Fortuny
PRG-0018,1764,5000.0,Fidan Aliyeva
PRG-0018,1607,3000.0,Andrea Fortuny
PRG-0018,792,10000.0,Andrea Fortuny
PRG-0018,3138,9000.0,Emin Suleymanov
PRG-0018,2346,3000.0,Emin Suleymanov
PRG-0018,170,6000.0,Aryna Siamashka
PRG-0018,3031,10000.0,Emin Suleymanov
PRG-0018,1942,6000.0,Emin Suleymanov
PRG-0018,372,7000.0,Emin Suleymanov
PRG-0018,3024,4000.0,Emin Suleymanov
PRG-0018,234,3000.0,Aryna Siamashka
PRG-0018,862,6000.0,Emin Suleymanov
PRG-0018,1921,9000.0,Fidan Aliyeva
PRG-0018,3243,10000.0,Aryna Siamashka
PRG-0018,1571,10000.0,Fidan Aliyeva
PRG-0018,1245,4000.0,Aryna Siamashka
PRG-0018,661,9000.0,Adam Puzyna
PRG-0018,626,4000.0,Andrea Fortuny
PRG-0018,606,10000.0,Fidan Aliyeva
PRG-0018,3185,2000.0,Adam Puzyna
PRG-0018,1375,6000.0,Aryna Siamashka
PRG-0018,3252,7000.0,Adam Puzyna
PRG-0018,1244,3000.0,Adam Puzyna
PRG-0018,972,6000.0,Adam Puzyna
PRG-0018,2636,2000.0,Fidan Aliyeva
PRG-0018,1981,9000.0,Fidan Aliyeva
PRG-0018,2007,8000.0,Fidan Aliyeva
PRG-0018,344,4000.0,Emin Suleymanov
PRG-0018,2201,6000.0,Adam Puzyna
PRG-0018,1503,2000.0,Emin Suleymanov
PRG-0018,1669,7000.0,Aryna Siamashka
PRG-0018,1087,4000.0,Andrea Fortuny
PRG-0018,3466,10000.0,Aryna Siamashka
PRG-0018,138,7000.0,Fidan Aliyeva
PRG-0018,1080,10000.0,Aryna Siamashka
PRG-0018,956,5000.0,Andrea Fortuny
PRG-0018,843,6000.0,Adam Puzyna
PRG-0018,1409,10000.0,Aryna Siamashka
PRG-0018,858,10000.0,Andrea Fortuny
PRG-0018,2686,8000.0,Adam Puzyna
PRG-0018,784,3000.0,Aryna Siamashka
PRG-0018,3342,6000.0,Adam Puzyna
PRG-0018,1219,9000.0,Adam Puzyna
PRG-0018,1800,2000.0,Andrea Fortuny
PRG-0018,206,7000.0,Adam Puzyna
PRG-0018,2207,8000.0,Andrea Fortuny
PRG-0018,406,8000.0,Aryna Siamashka
PRG-0018,1047,2000.0,Fidan Aliyeva
PRG-0018,2439,10000.0,Emin Suleymanov
PRG-0018,3280,4000.0,Fidan Aliyeva
PRG-0018,3353,10000.0,Emin Suleymanov
PRG-0018,2469,5000.0,Adam Puzyna
PRG-0018,2664,7000.0,Fidan Aliyeva
PRG-0018,2260,10000.0,Andrea Fortuny
PRG-0018,3297,3000.0,Adam Puzyna
PRG-0018,1907,8000.0,Adam Puzyna
PRG-0018,562,4000.0,Emin Suleymanov
PRG-0018,1863,8000.0,Adam Puzyna
PRG-0018,1011,9000.0,Fidan Aliyeva
PRG-0018,17,9000.0,Andrea Fortuny
PRG-0018,494,3000.0,Andrea Fortuny
PRG-0018,941,2000.0,Andrea Fortuny
PRG-0018,3142,8000.0,Emin Suleymanov
PRG-0018,3304,8000.0,Adam Puzyna
PRG-0018,1471,8000.0,Adam Puzyna
PRG-0018,2709,5000.0,Fidan Aliyeva
PRG-0018,2392,3000.0,Andrea Fortuny
PRG-0018,3216,5000.0,Fidan Aliyeva
PRG-0018,572,6000.0,Aryna Siamashka
PRG-0018,1037,5000.0,Emin Suleymanov
PRG-0012,1043,6000.0,Adam Puzyna
PRG-0012,2613,6000.0,Emin Suleymanov
PRG-0012,287,9000.0,Emin Suleymanov
PRG-0012,934,9000.0,Emin Suleymanov
PRG-0012,1716,6000.0,Andrea Fortuny
PRG-0012,3240,8000.0,Fidan Aliyeva
PRG-0012,2000,3000.0,Aryna Siamashka
PRG-0012,2801,5000.0,Adam Puzyna
PRG-0012,2127,4000.0,Emin Suleymanov
PRG-0012,3112,2000.0,Emin Suleymanov
PRG-0012,2663,4000.0,Andrea Fortuny
PRG-0012,2887,9000.0,Andrea Fortuny
PRG-0012,3366,8000.0,Andrea Fortuny
PRG-0012,3303,6000.0,Adam Puzyna
PRG-0012,2554,4000.0,Andrea Fortuny
PRG-0012,2537,3000.0,Andrea Fortuny
PRG-0012,1865,8000.0,Emin Suleymanov
PRG-0012,2496,6000.0,Adam Puzyna
PRG-0012,3204,6000.0,Fidan Aliyeva
PRG-0012,1899,2000.0,Adam Puzyna
PRG-0012,2020,4000.0,Adam Puzyna
PRG-0012,1415,3000.0,Andrea Fortuny
PRG-0012,2298,2000.0,Andrea Fortuny
PRG-0012,3026,4000.0,Adam Puzyna
PRG-0012,463,4000.0,Adam Puzyna
PRG-0012,1053,9000.0,Andrea Fortuny
PRG-0012,2289,4000.0,Aryna Siamashka
PRG-0012,919,10000.0,Emin Suleymanov
PRG-0012,2337,7000.0,Adam Puzyna
PRG-0012,2814,8000.0,Fidan Aliyeva
PRG-0012,3063,4000.0,Andrea Fortuny
PRG-0012,1296,2000.0,Aryna Siamashka
PRG-0012,468,4000.0,Emin Suleymanov
PRG-0012,3381,8000.0,Andrea Fortuny
PRG-0012,1233,10000.0,Emin Suleymanov
PRG-0012,1542,4000.0,Aryna Siamashka
PRG-0012,1775,6000.0,Fidan Aliyeva
PRG-0012,285,7000.0,Fidan Aliyeva
PRG-0012,2042,6000.0,Andrea Fortuny
PRG-0012,2011,2000.0,Aryna Siamashka
PRG-0012,2516,7000.0,Adam Puzyna
PRG-0012,3006,4000.0,Aryna Siamashka
PRG-0012,473,5000.0,Adam Puzyna
PRG-0012,1363,7000.0,Fidan Aliyeva
PRG-0012,1444,8000.0,Andrea Fortuny
PRG-0012,1877,6000.0,Aryna Siamashka
PRG-0012,3103,8000.0,Andrea Fortuny
PRG-0012,2347,3000.0,Adam Puzyna
PRG-0012,1182,9000.0,Fidan Aliyeva
PRG-0012,2887,6000.0,Adam Puzyna
PRG-0012,457,5000.0,Adam Puzyna
PRG-0012,1688,6000.0,Emin Suleymanov
PRG-0012,2147,3000.0,Fidan Aliyeva
PRG-0012,309,8000.0,Emin Suleymanov
PRG-0012,2366,10000.0,Emin Suleymanov
PRG-0012,1262,3000.0,Aryna Siamashka
PRG-0012,1028,2000.0,Andrea Fortuny
PRG-0012,2327,10000.0,Emin Suleymanov
PRG-0012,3225,6000.0,Adam Puzyna
PRG-0012,2379,5000.0,Adam Puzyna
PRG-0012,1861,5000.0,Andrea Fortuny
PRG-0012,2522,8000.0,Emin Suleymanov
PRG-0012,648,9000.0,Andrea Fortuny
PRG-0012,147,2000.0,Andrea Fortuny
PRG-0012,1141,2000.0,Adam Puzyna
PRG-0012,2581,7000.0,Andrea Fortuny
PRG-0012,2553,7000.0,Andrea Fortuny
PRG-0012,703,4000.0,Emin Suleymanov
PRG-0012,3029,7000.0,Aryna Siamashka
PRG-0012,2587,9000.0,Andrea Fortuny
PRG-0012,3251,9000.0,Aryna Siamashka
PRG-0012,1000,3000.0,Fidan Aliyeva
PRG-0012,663,9000.0,Emin Suleymanov
PRG-0012,2497,10000.0,Aryna Siamashka
PRG-0012,1150,9000.0,Andrea Fortuny
PRG-0012,3337,7000.0,Andrea Fortuny
PRG-0012,2765,4000.0,Emin Suleymanov
PRG-0012,3389,3000.0,Aryna Siamashka
PRG-0012,723,6000.0,Aryna Siamashka
PRG-0012,478,4000.0,Adam Puzyna
PRG-0012,532,8000.0,Fidan Aliyeva
PRG-0012,2518,8000.0,Andrea Fortuny
PRG-0012,2990,3000.0,Fidan Aliyeva
PRG-0012,1884,10000.0,Andrea Fortuny
PRG-0012,1652,3000.0,Andrea Fortuny
PRG-0012,41,9000.0,Emin Suleymanov
PRG-0012,1924,9000.0,Aryna Siamashka
PRG-0012,2921,3000.0,Aryna Siamashka
PRG-0012,2679,2000.0,Emin Suleymanov
PRG-0012,3119,4000.0,Andrea Fortuny
PRG-0012,2284,9000.0,Andrea Fortuny
PRG-0012,1598,7000.0,Andrea Fortuny
PRG-0012,161,2000.0,Andrea Fortuny
PRG-0012,1020,9000.0,Emin Suleymanov
PRG-0012,1706,8000.0,Emin Suleymanov
PRG-0012,2998,7000.0,Aryna Siamashka
PRG-0012,2776,3000.0,Andrea Fortuny
PRG-0012,1900,3000.0,Fidan Aliyeva
PRG-0012,1597,3000.0,Fidan Aliyeva
PRG-0012,3106,3000.0,Emin Suleymanov
PRG-0012,1169,8000.0,Adam Puzyna
PRG-0012,2972,6000.0,Emin Suleymanov
PRG-0012,2241,3000.0,Adam Puzyna
PRG-0012,639,4000.0,Aryna Siamashka
PRG-0012,1194,9000.0,Emin Suleymanov
PRG-0012,2432,2000.0,Emin Suleymanov
PRG-0012,652,3000.0,Fidan Aliyeva
PRG-0012,1311,6000.0,Adam Puzyna
PRG-0012,3106,8000.0,Adam Puzyna
PRG-0012,2959,6000.0,Fidan Aliyeva
PRG-0012,2321,6000.0,Emin Suleymanov
PRG-0012,1884,6000.0,Aryna Siamashka
PRG-0012,3128,8000.0,Adam Puzyna
PRG-0012,2981,7000.0,Andrea Fortuny
PRG-0012,3483,5000.0,Andrea Fortuny
PRG-0012,565,10000.0,Adam Puzyna
PRG-0012,434,9000.0,Emin Suleymanov
PRG-0012,880,4000.0,Aryna Siamashka
PRG-0012,2558,4000.0,Fidan Aliyeva
PRG-0012,1447,4000.0,Fidan Aliyeva
PRG-0012,829,4000.0,Fidan Aliyeva
PRG-0012,2842,7000.0,Adam Puzyna
PRG-0012,2217,3000.0,Fidan Aliyeva
PRG-0012,376,3000.0,Emin Suleymanov
PRG-0012,2067,2000.0,Aryna Siamashka
PRG-0012,1719,5000.0,Fidan Aliyeva
PRG-0012,334,7000.0,Andrea Fortuny
PRG-0012,2163,7000.0,Andrea Fortuny
PRG-0012,3273,5000.0,Andrea Fortuny
PRG-0012,2343,2000.0,Fidan Aliyeva
PRG-0012,3448,2000.0,Emin Suleymanov
PRG-0012,43,9000.0,Andrea Fortuny
PRG-0012,2401,2000.0,Fidan Aliyeva
PRG-0012,893,9000.0,Emin Suleymanov
PRG-0012,1095,7000.0,Andrea Fortuny
PRG-0012,39,9000.0,Fidan Aliyeva
PRG-0012,2984,3000.0,Fidan Aliyeva
PRG-0012,976,9000.0,Andrea Fortuny
PRG-0012,2189,7000.0,Aryna Siamashka
PRG-0012,3374,3000.0,Emin Suleymanov
PRG-0012,2639,2000.0,Aryna Siamashka
PRG-0012,1841,2000.0,Emin Suleymanov
PRG-0012,435,4000.0,Fidan Aliyeva
PRG-0012,1994,4000.0,Emin Suleymanov
PRG-0012,2026,8000.0,Adam Puzyna
PRG-0012,2662,5000.0,Andrea Fortuny
PRG-0012,47,6000.0,Aryna Siamashka
PRG-0012,2902,10000.0,Fidan Aliyeva
PRG-0012,2094,10000.0,Adam Puzyna
PRG-0012,3250,2000.0,Fidan Aliyeva
PRG-0012,2091,8000.0,Fidan Aliyeva
PRG-0012,3182,4000.0,Emin Suleymanov
PRG-0012,1859,4000.0,Andrea Fortuny
PRG-0012,2982,3000.0,Adam Puzyna
PRG-0012,2421,3000.0,Aryna Siamashka
PRG-0012,1820,10000.0,Adam Puzyna
PRG-0012,1844,10000.0,Adam Puzyna
PRG-0012,2728,5000.0,Emin Suleymanov
PRG-0012,975,3000.0,Adam Puzyna
PRG-0012,1659,8000.0,Adam Puzyna
PRG-0012,2366,3000.0,Andrea Fortuny
PRG-0012,2616,4000.0,Adam Puzyna
PRG-0012,1743,3000.0,Emin Suleymanov
PRG-0012,2404,4000.0,Andrea Fortuny
PRG-0012,899,3000.0,Fidan Aliyeva
PRG-0012,1321,3000.0,Fidan Aliyeva
PRG-0012,1731,8000.0,Fidan Aliyeva
PRG-0012,3201,4000.0,Andrea Fortuny
PRG-0012,2163,6000.0,Adam Puzyna
PRG-0012,1065,2000.0,Aryna Siamashka
PRG-0012,3451,9000.0,Aryna Siamashka
PRG-0012,2548,10000.0,Aryna Siamashka
PRG-0012,1407,5000.0,Fidan Aliyeva
PRG-0012,910,2000.0,Adam Puzyna
PRG-0012,185,4000.0,Emin Suleymanov
PRG-0012,1958,9000.0,Emin Suleymanov
PRG-0012,1636,8000.0,Emin Suleymanov
PRG-0012,3140,5000.0,Fidan Aliyeva
PRG-0012,2137,7000.0,Emin Suleymanov
PRG-0012,2610,7000.0,Adam Puzyna
PRG-0012,442,7000.0,Emin Suleymanov
PRG-0012,1744,10000.0,Fidan Aliyeva
PRG-0012,935,6000.0,Emin Suleymanov
PRG-0012,1818,7000.0,Emin Suleymanov
PRG-0012,1785,9000.0,Fidan Aliyeva
PRG-0012,495,7000.0,Adam Puzyna
PRG-0012,3078,6000.0,Fidan Aliyeva
PRG-0012,1193,2000.0,Aryna Siamashka
PRG-0012,1248,2000.0,Andrea Fortuny
PRG-0006,2958,6000.0,Andrea Fortuny
PRG-0006,1506,6000.0,Aryna Siamashka
PRG-0006,1664,10000.0,Andrea Fortuny
PRG-0006,2659,9000.0,Adam Puzyna
PRG-0006,3363,5000.0,Aryna Siamashka
PRG-0006,908,9000.0,Emin Suleymanov
PRG-0006,2074,3000.0,Fidan Aliyeva
PRG-0006,1878,3000.0,Emin Suleymanov
PRG-0006,360,10000.0,Aryna Siamashka
PRG-0006,85,9000.0,Andrea Fortuny
PRG-0006,1637,8000.0,Fidan Aliyeva
PRG-0006,1300,9000.0,Adam Puzyna
PRG-0006,459,2000.0,Emin Suleymanov
PRG-0006,2458,8000.0,Adam Puzyna
PRG-0006,1881,8000.0,Andrea Fortuny
PRG-0006,2831,2000.0,Emin Suleymanov
PRG-0006,855,9000.0,Emin Suleymanov
PRG-0006,2173,10000.0,Aryna Siamashka
PRG-0006,2756,7000.0,Adam Puzyna
PRG-0006,102,7000.0,Fidan Aliyeva
PRG-0006,1799,8000.0,Adam Puzyna
PRG-0006,2179,4000.0,Emin Suleymanov
PRG-0006,3181,8000.0,Andrea Fortuny
PRG-0006,1460,3000.0,Fidan Aliyeva
PRG-0006,3063,6000.0,Aryna Siamashka
PRG-0006,143,5000.0,Emin Suleymanov
PRG-0006,2592,7000.0,Andrea Fortuny
PRG-0006,1368,6000.0,Aryna Siamashka
PRG-0006,1379,2000.0,Emin Suleymanov
PRG-0006,575,6000.0,Fidan Aliyeva
PRG-0006,2870,4000.0,Andrea Fortuny
PRG-0006,1574,4000.0,Andrea Fortuny
PRG-0006,3338,5000.0,Andrea Fortuny
PRG-0006,708,9000.0,Fidan Aliyeva
PRG-0006,1733,2000.0,Emin Suleymanov
PRG-0006,2188,3000.0,Fidan Aliyeva
PRG-0006,1043,10000.0,Aryna Siamashka
PRG-0006,1029,3000.0,Adam Puzyna
PRG-0006,843,6000.0,Aryna Siamashka
PRG-0006,3462,10000.0,Fidan Aliyeva
PRG-0006,791,2000.0,Emin Suleymanov
PRG-0006,206,8000.0,Aryna Siamashka
PRG-0006,156,10000.0,Emin Suleymanov
PRG-0006,2918,4000.0,Adam Puzyna
PRG-0006,1529,3000.0,Emin Suleymanov
PRG-0006,662,4000.0,Emin Suleymanov
PRG-0006,2690,6000.0,Fidan Aliyeva
PRG-0006,1246,7000.0,Andrea Fortuny
PRG-0006,3195,2000.0,Aryna Siamashka
PRG-0006,852,8000.0,Adam Puzyna
PRG-0006,326,4000.0,Aryna Siamashka
PRG-0006,528,2000.0,Emin Suleymanov
PRG-0006,2996,2000.0,Aryna Siamashka
PRG-0006,490,2000.0,Aryna Siamashka
PRG-0006,1669,10000.0,Emin Suleymanov
PRG-0006,1987,10000.0,Adam Puzyna
PRG-0006,2535,3000.0,Adam Puzyna
PRG-0006,141,3000.0,Aryna Siamashka
PRG-0006,2148,6000.0,Aryna Siamashka
PRG-0006,637,6000.0,Aryna Siamashka
PRG-0006,1017,9000.0,Aryna Siamashka
PRG-0006,1581,10000.0,Adam Puzyna
PRG-0006,661,4000.0,Adam Puzyna
PRG-0006,2851,5000.0,Emin Suleymanov
PRG-0006,1721,4000.0,Fidan Aliyeva
PRG-0006,1333,3000.0,Adam Puzyna
PRG-0006,1649,5000.0,Adam Puzyna
PRG-0006,1285,2000.0,Emin Suleymanov
PRG-0006,2161,7000.0,Andrea Fortuny
PRG-0006,2701,7000.0,Adam Puzyna
PRG-0006,1126,5000.0,Fidan Aliyeva
PRG-0006,1452,4000.0,Adam Puzyna
PRG-0006,1320,9000.0,Adam Puzyna
PRG-0006,513,10000.0,Aryna Siamashka
PRG-0006,1182,6000.0,Andrea Fortuny
PRG-0006,3320,2000.0,Aryna Siamashka
PRG-0006,3230,6000.0,Adam Puzyna
PRG-0006,3364,7000.0,Aryna Siamashka
PRG-0006,509,4000.0,Aryna Siamashka
PRG-0006,1709,10000.0,Aryna Siamashka
PRG-0006,493,5000.0,Emin Suleymanov
PRG-0006,1206,4000.0,Adam Puzyna
PRG-0006,3089,9000.0,Aryna Siamashka
PRG-0006,466,10000.0,Adam Puzyna
PRG-0006,339,6000.0,Fidan Aliyeva
PRG-0006,3166,8000.0,Adam Puzyna
PRG-0006,403,7000.0,Andrea Fortuny
PRG-0006,2505,6000.0,Aryna Siamashka
PRG-0006,2161,6000.0,Fidan Aliyeva
PRG-0006,1643,10000.0,Andrea Fortuny
PRG-0006,611,5000.0,Adam Puzyna
PRG-0006,2304,5000.0,Aryna Siamashka
PRG-0006,1949,4000.0,Aryna Siamashka
PRG-0006,294,7000.0,Fidan Aliyeva
PRG-0006,2009,10000.0,Emin Suleymanov
PRG-0006,424,6000.0,Emin Suleymanov
PRG-0006,2761,6000.0,Aryna Siamashka
PRG-0006,2529,2000.0,Emin Suleymanov
PRG-0006,222,8000.0,Fidan Aliyeva
PRG-0006,2846,6000.0,Andrea Fortuny
PRG-0006,2498,6000.0,Emin Suleymanov
PRG-0006,2097,5000.0,Andrea Fortuny
PRG-0006,1710,6000.0,Andrea Fortuny
PRG-0006,1864,5000.0,Andrea Fortuny
PRG-0006,1880,2000.0,Fidan Aliyeva
PRG-0006,120,4000.0,Andrea Fortuny
PRG-0006,2351,6000.0,Aryna Siamashka
PRG-0006,821,5000.0,Adam Puzyna
PRG-0006,2352,3000.0,Aryna Siamashka
PRG-0006,99,2000.0,Emin Suleymanov
PRG-0006,3210,7000.0,Aryna Siamashka
PRG-0006,2310,7000.0,Emin Suleymanov
PRG-0006,441,4000.0,Adam Puzyna
PRG-0006,1051,8000.0,Aryna Siamashka
PRG-0006,2205,10000.0,Emin Suleymanov
PRG-0006,881,5000.0,Emin Suleymanov
PRG-0006,3162,6000.0,Emin Suleymanov
PRG-0006,2482,9000.0,Andrea Fortuny
PRG-0006,580,8000.0,Andrea Fortuny
PRG-0006,1472,2000.0,Emin Suleymanov
PRG-0006,1903,9000.0,Adam Puzyna
PRG-0006,372,3000.0,Emin Suleymanov
PRG-0006,1434,8000.0,Andrea Fortuny
PRG-0006,2056,6000.0,Aryna Siamashka
PRG-0006,609,10000.0,Andrea Fortuny
PRG-0006,1273,10000.0,Adam Puzyna
PRG-0006,1081,4000.0,Emin Suleymanov
PRG-0006,3453,5000.0,Adam Puzyna
PRG-0006,1271,5000.0,Andrea Fortuny
PRG-0006,1946,8000.0,Emin Suleymanov
PRG-0006,3079,10000.0,Adam Puzyna
PRG-0006,2427,5000.0,Aryna Siamashka
PRG-0006,1313,8000.0,Adam Puzyna
PRG-0006,3140,6000.0,Andrea Fortuny
PRG-0006,701,10000.0,Fidan Aliyeva
PRG-0006,197,8000.0,Aryna Siamashka
PRG-0006,3309,9000.0,Emin Suleymanov
PRG-0006,2908,10000.0,Adam Puzyna
PRG-0006,1413,9000.0,Fidan Aliyeva
PRG-0006,2036,5000.0,Aryna Siamashka
PRG-0006,78,10000.0,Andrea Fortuny
PRG-0006,3073,7000.0,Adam Puzyna
PRG-0006,1129,9000.0,Andrea Fortuny
PRG-0006,2596,6000.0,Aryna Siamashka
PRG-0006,3441,2000.0,Emin Suleymanov
PRG-0006,2949,2000.0,Adam Puzyna
PRG-0006,251,3000.0,Fidan Aliyeva
